Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation
2023,GA,Georgia,Walton,BRFSS,Prevention,Cholesterol screening among adults,%,Age-adjusted prevalence,85.0,,,82.5,87.1,"106,702","81,495",13297,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-83.7338810944706 33.7813254964218)
2023,NC,North Carolina,Swain,BRFSS,Health Status,Frequent mental distress among adults,%,Crude prevalence,19.2,,,16.8,21.6,"13,916","10,906",37173,HLTHSTAT,MHLTH,CrdPrv,Frequent Mental Distress,POINT (-83.4925803630805 35.4868277405668)
2023,LA,Louisiana,Richland,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults,%,Age-adjusted prevalence,80.4,,,76.7,83.8,"19,712","15,026",22083,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-91.7632185935453 32.4173915854101)
2023,AR,Arkansas,Hempstead,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,%,Crude prevalence,29.8,,,25.9,34.1,"19,343","14,429",5057,SOCLNEED,EMOTIONSPT,CrdPrv,Lack of Social/Emotional Support,POINT (-93.668219443281 33.7357081301166)
2023,GA,Georgia,Cook,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,%,Crude prevalence,25.0,,,21.1,29.5,"17,714","13,235",13075,SOCLNEED,FOODINSECU,CrdPrv,Food Insecurity,POINT (-83.4302684061787 31.1543623061058)
2023,AZ,Arizona,Maricopa,BRFSS,Disability,Hearing disability among adults,%,Crude prevalence,7.2,,,6.4,8.1,"4,585,871","3,572,375",4013,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-112.491401814525 33.3490920459607)
2023,GA,Georgia,McDuffie,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Age-adjusted prevalence,7.7,,,6.5,9.0,"21,799","16,447",13189,HLTHOUT,COPD,AgeAdjPrv,COPD,POINT (-82.4820889613078 33.4833148939309)
2023,GA,Georgia,Pulaski,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,%,Crude prevalence,25.9,,,22.0,30.1,"10,095","8,287",13235,SOCLNEED,EMOTIONSPT,CrdPrv,Lack of Social/Emotional Support,POINT (-83.4761753532408 32.2321360694052)
2023,SC,South Carolina,Allendale,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,%,Crude prevalence,15.7,,,13.5,18.3,"7,369","6,040",45005,SOCLNEED,LACKTRPT,CrdPrv,Transportation Barriers,POINT (-81.3575896785781 32.9881820061081)
2023,TX,Texas,Washington,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,21.7,,,18.6,25.7,"37,007","29,213",48477,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-96.4034875149124 30.2141437176901)
2022,NM,New Mexico,Quay,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,18.0,,,14.8,21.9,"8,510","6,759",35037,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-103.549883052863 35.1039884429704)
2023,OH,Ohio,Crawford,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Age-adjusted prevalence,19.0,,,15.5,22.8,"41,529","32,618",39033,RISKBEH,CSMOKING,AgeAdjPrv,Current Cigarette Smoking,POINT (-82.9197685705352 40.8507264130061)
2023,MI,Michigan,Luce,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,%,Age-adjusted prevalence,15.2,,,12.8,17.9,"6,435","5,396",26095,SOCLNEED,HOUSINSECU,AgeAdjPrv,Housing Insecurity,POINT (-85.5444333572928 46.4705577788909)
2023,AR,Arkansas,Van Buren,BRFSS,Disability,Mobility disability among adults,%,Crude prevalence,22.8,,,19.4,26.5,"16,142","13,054",5141,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-92.5158922653774 35.5806118772188)
2022,MI,Michigan,Lenawee,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Age-adjusted prevalence,37.7,,,33.1,44.0,"97,520","77,713",26091,RISKBEH,SLEEP,AgeAdjPrv,Short Sleep Duration,POINT (-84.0663547898499 41.8951017478988)
2023,AK,Alaska,Bethel,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,%,Crude prevalence,22.5,,,19.4,25.9,"18,224","11,798",2050,SOCLNEED,LACKTRPT,CrdPrv,Transportation Barriers,POINT (-159.82324096097 60.9128860869079)
2022,LA,Louisiana,East Feliciana,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,80.4,,,74.3,85.6,"19,229","15,872",22037,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-91.0454117732929 30.845210865263)
2023,MS,Mississippi,Clarke,BRFSS,Health Status,Frequent mental distress among adults,%,Crude prevalence,17.4,,,15.2,19.7,"15,228","11,869",28023,HLTHSTAT,MHLTH,CrdPrv,Frequent Mental Distress,POINT (-88.6894559971703 32.0414239668405)
2023,NE,Nebraska,Burt,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,8.3,,,7.2,9.4,"6,727","5,218",31021,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-96.3286175178258 41.8515454666432)
2023,NM,New Mexico,De Baca,BRFSS,Disability,Any disability among adults,%,Age-adjusted prevalence,33.4,,,28.5,38.3,"1,657","1,294",35011,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-104.412009264368 34.3425624314799)
2022,PA,Pennsylvania,Union,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Age-adjusted prevalence,60.7,,,55.6,65.5,"42,042","34,751",42119,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening,POINT (-77.0619616361032 40.9630239654904)
2023,CA,California,Napa,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,5.7,,,4.6,7.0,"133,216","107,838",6055,HLTHOUT,COPD,CrdPrv,COPD,POINT (-122.330692396629 38.5067022702407)
2023,VA,Virginia,Amelia,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Age-adjusted prevalence,6.3,,,5.5,7.1,"13,480","10,676",51007,HLTHOUT,CHD,AgeAdjPrv,Coronary Heart Disease,POINT (-77.9759628312432 37.3361814940473)
2023,GA,Georgia,Charlton,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Age-adjusted prevalence,7.3,,,6.5,8.2,"12,934","10,660",13049,HLTHOUT,CHD,AgeAdjPrv,Coronary Heart Disease,POINT (-82.1375085665109 30.781754397392)
2023,AR,Arkansas,Clay,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Age-adjusted prevalence,24.3,,,20.4,28.7,"14,201","11,154",5021,HLTHSTAT,GHLTH,AgeAdjPrv,General Health,POINT (-90.4170776785868 36.3683675945226)
2023,IN,Indiana,Vanderburgh,BRFSS,Health Outcomes,Stroke among adults,%,Age-adjusted prevalence,3.1,,,2.8,3.6,"179,810","140,992",18163,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-87.5857564542311 38.0253644973075)
2022,IN,Indiana,Putnam,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,74.9,,,66.7,81.7,"37,567","30,179",18133,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-86.8449281371974 39.6662001889294)
2023,SC,South Carolina,Aiken,BRFSS,Disability,Any disability among adults,%,Crude prevalence,30.5,,,27.0,34.6,"177,130","139,026",45003,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-81.6346441307113 33.5443374683199)
2023,GA,Georgia,Liberty,BRFSS,Disability,Independent living disability among adults,%,Age-adjusted prevalence,9.5,,,8.3,10.9,"69,210","50,108",13179,DISABLT,INDEPLIVE,AgeAdjPrv,Independent Living Disability,POINT (-81.494986581225 31.8278487511585)
2023,GA,Georgia,Stephens,BRFSS,Health Outcomes,High blood pressure among adults,%,Crude prevalence,41.1,,,36.6,45.7,"27,228","21,289",13257,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,POINT (-83.2929139124452 34.5541172114089)
2023,CA,California,San Luis Obispo,BRFSS,Health Outcomes,High blood pressure among adults,%,Age-adjusted prevalence,28.2,,,24.9,31.7,"281,639","233,172",6079,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-120.404478346917 35.387112949635)
2023,IA,Iowa,Emmet,BRFSS,Disability,Cognitive disability among adults,%,Age-adjusted prevalence,15.3,,,13.1,17.9,"9,229","7,456",19063,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-94.6785048089548 43.3778884439615)
2023,IN,Indiana,Rush,BRFSS,Health Outcomes,Arthritis among adults,%,Age-adjusted prevalence,26.8,,,23.7,30.0,"16,847","13,067",18139,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-85.4657626743102 39.6200897065716)
2023,SC,South Carolina,Jasper,BRFSS,Disability,Cognitive disability among adults,%,Crude prevalence,14.7,,,12.8,16.9,"33,544","27,540",45053,DISABLT,COGNITION,CrdPrv,Cognitive Disability,POINT (-81.0315692344724 32.4360266226722)
2023,LA,Louisiana,Plaquemines,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Age-adjusted prevalence,22.1,,,18.9,25.5,"22,386","16,953",22075,HLTHSTAT,GHLTH,AgeAdjPrv,General Health,POINT (-89.6232796953723 29.4342286484266)
2023,MT,Montana,Madison,BRFSS,Health Outcomes,High blood pressure among adults,%,Crude prevalence,35.8,,,31.7,40.3,"9,521","8,033",30057,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,POINT (-111.920361769865 45.3005046497515)
2022,VA,Virginia,Westmoreland,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Crude prevalence,68.1,,,63.2,72.8,"19,013","15,601",51193,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-76.8022000014334 38.1119026327638)
2023,AR,Arkansas,Hempstead,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,30.9,,,27.4,34.2,"19,343","14,429",5057,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-93.668219443281 33.7357081301166)
2023,IN,Indiana,Morgan,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Age-adjusted prevalence,23.1,,,18.7,27.8,"73,227","57,218",18109,RISKBEH,LPA,AgeAdjPrv,Physical Inactivity,POINT (-86.4459386323054 39.4815379764524)
2023,SD,South Dakota,Tripp,BRFSS,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude prevalence,80.1,,,77.3,82.7,"5,621","4,341",46123,PREVENT,BPMED,CrdPrv,High Blood Pressure Medication,POINT (-99.8839778474528 43.346001016691)
2023,CA,California,San Mateo,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Crude prevalence,17.0,,,14.6,19.6,"726,353","587,135",6081,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-122.328756671313 37.4231955433243)
2023,TX,Texas,Coryell,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.1,,,11.8,16.7,"84,878","65,792",48099,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,POINT (-97.7992789568498 31.3909056903364)
2022,IN,Indiana,Jennings,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Crude prevalence,37.7,,,30.7,44.5,"27,622","21,266",18079,RISKBEH,SLEEP,CrdPrv,Short Sleep Duration,POINT (-85.627626766198 38.9970771943506)
2023,NE,Nebraska,Cass,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Age-adjusted prevalence,5.0,,,4.3,5.7,"27,446","21,215",31025,HLTHOUT,CHD,AgeAdjPrv,Coronary Heart Disease,POINT (-96.1409357262604 40.9097796883815)
2023,WV,West Virginia,Morgan,BRFSS,Health Status,Frequent physical distress among adults,%,Age-adjusted prevalence,15.6,,,13.4,18.0,"17,649","14,668",54065,HLTHSTAT,PHLTH,AgeAdjPrv,Frequent Physical Distress,POINT (-78.2572007261259 39.5604993870421)
2023,TX,Texas,Andrews,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,3.1,,,2.7,3.4,"18,664","12,871",48003,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-102.637659667666 32.3048845589417)
2022,AK,Alaska,Haines,BRFSS,Prevention,Visited dentist or dental clinic in the past year among adults,%,Age-adjusted prevalence,60.5,,,56.7,64.2,"2,070","1,718",2100,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-135.500167586106 59.119335495324)
2023,NC,North Carolina,Granville,BRFSS,Health-Related Social Needs,Loneliness among adults,%,Age-adjusted prevalence,34.4,,,28.9,40.0,"62,192","49,581",37077,SOCLNEED,LONELINESS,AgeAdjPrv,Loneliness,POINT (-78.6528560993089 36.3038620044075)
2023,MT,Montana,Mineral,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,%,Crude prevalence,9.4,,,7.2,11.9,"5,090","4,134",30061,SOCLNEED,FOODSTAMP,CrdPrv,Food Stamps,POINT (-114.998287658228 47.1473312209822)
2022,GA,Georgia,Coweta,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Age-adjusted prevalence,65.3,,,60.6,69.7,"155,892","120,448",13077,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening,POINT (-84.7638668651097 33.3536597760037)
2022,UT,Utah,Emery,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,72.0,,,63.1,79.8,"10,144","7,361",49015,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-110.700321039407 38.9966080927448)
2022,AR,Arkansas,Mississippi,BRFSS,Prevention,Visited dentist or dental clinic in the past year among adults,%,Age-adjusted prevalence,45.6,,,41.7,49.8,"38,663","28,644",5093,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-90.0522615520211 35.7624152398424)
2023,VA,Virginia,Montgomery,BRFSS,Disability,Independent living disability among adults,%,Age-adjusted prevalence,8.1,,,6.8,9.4,"98,666","83,813",51121,DISABLT,INDEPLIVE,AgeAdjPrv,Independent Living Disability,POINT (-80.3869155076976 37.1749810714002)
2023,GA,Georgia,Ware,BRFSS,Health Outcomes,High blood pressure among adults,%,Crude prevalence,43.3,,,39.0,47.6,"36,243","27,189",13299,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,POINT (-82.4236222762369 31.0547069599296)
2023,MN,Minnesota,Otter Tail,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,%,Crude prevalence,6.6,,,5.5,7.8,"60,626","47,492",27111,SOCLNEED,LACKTRPT,CrdPrv,Transportation Barriers,POINT (-95.7078793654923 46.4088832943757)
2023,OH,Ohio,Seneca,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,%,Age-adjusted prevalence,11.5,,,9.3,13.8,"54,527","42,948",39147,SOCLNEED,HOUSINSECU,AgeAdjPrv,Housing Insecurity,POINT (-83.1275866518734 41.1237051920597)
2022,VT,Vermont,Caledonia,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Age-adjusted prevalence,57.5,,,53.1,62.1,"30,610","25,067",50005,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening,POINT (-72.1022829432441 44.4646813243613)
2022,WV,West Virginia,Greenbrier,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Crude prevalence,63.6,,,58.2,68.6,"32,149","25,961",54025,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-80.4528428963638 37.9469307056766)
2022,IL,Illinois,McLean,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Crude prevalence,63.2,,,57.6,68.5,"170,441","134,722",17113,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-88.847471454861 40.4907543058628)
2022,MT,Montana,Lincoln,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,71.6,,,63.8,78.6,"21,895","18,010",30053,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-115.40494946006 48.5424332413472)
2022,PA,Pennsylvania,Perry,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Crude prevalence,70.6,,,65.8,75.2,"46,083","36,495",42099,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-77.2622712474235 40.3984083146619)
2023,CO,Colorado,Grand,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Age-adjusted prevalence,14.2,,,11.6,17.2,"15,935","13,504",8049,HLTHSTAT,GHLTH,AgeAdjPrv,General Health,POINT (-106.118442353658 40.1030816737949)
2023,CO,Colorado,Teller,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Crude prevalence,15.3,,,12.5,18.4,"24,617","20,694",8119,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-105.161681803813 38.8823103008979)
2023,CO,Colorado,Archuleta,BRFSS,Disability,Vision disability among adults,%,Crude prevalence,4.8,,,4.1,5.7,"14,189","11,826",8007,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-107.048213625503 37.1936639220311)
2023,MS,Mississippi,Harrison,BRFSS,Health Outcomes,Cancer (non-skin) or melanoma among adults,%,Crude prevalence,7.9,,,7.1,8.8,"210,612","161,589",28047,HLTHOUT,CANCER,CrdPrv,Cancer (non-skin) or Melanoma,POINT (-89.1114155491736 30.5042780063233)
2022,AR,Arkansas,Hot Spring,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Age-adjusted prevalence,56.3,,,51.3,61.4,"33,258","26,928",5059,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening,POINT (-92.9452244629986 34.31776968917)
2022,TX,Texas,San Saba,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,68.1,,,58.6,76.4,"5,845","4,743",48411,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-98.8176268583521 31.1552372018107)
2023,LA,Louisiana,East Carroll,BRFSS,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,38.7,,,34.4,43.3,"6,829","5,465",22035,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-91.2350797653232 32.7324975675063)
2023,TX,Texas,Hays,BRFSS,Health Status,Frequent physical distress among adults,%,Crude prevalence,11.7,,,10.2,13.6,"280,486","218,510",48209,HLTHSTAT,PHLTH,CrdPrv,Frequent Physical Distress,POINT (-98.0310940044177 30.0578040288703)
2023,MD,Maryland,Baltimore,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Age-adjusted prevalence,13.7,,,12.2,15.5,"565,239","447,486",24510,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-76.6144656268901 39.3051294208208)
2023,KS,Kansas,Sedgwick,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,%,Age-adjusted prevalence,10.3,,,8.8,11.8,"528,469","398,378",20173,SOCLNEED,SHUTUTILITY,AgeAdjPrv,Utility Services Threat,POINT (-97.4610088651267 37.6847025722059)
2023,OH,Ohio,Gallia,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,35.2,,,29.7,40.6,"28,986","22,229",39053,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-82.3168675618097 38.8247465141511)
2023,GA,Georgia,Bartow,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.1,,,8.8,11.4,"115,041","88,588",13015,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-84.8400427897229 34.2373237847409)
2023,WV,West Virginia,Morgan,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Age-adjusted prevalence,12.2,,,10.4,14.1,"17,649","14,668",54065,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-78.2572007261259 39.5604993870421)
2023,VA,Virginia,Washington,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Crude prevalence,19.8,,,16.4,23.7,"54,050","44,535",51191,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-81.9597971939558 36.7245529476643)
2023,KS,Kansas,Anderson,BRFSS,Disability,Self-care disability among adults,%,Crude prevalence,4.3,,,3.7,5.0,"7,838","5,838",20003,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-95.2933688726568 38.2141931918467)
2023,IA,Iowa,Humboldt,BRFSS,Disability,Independent living disability among adults,%,Age-adjusted prevalence,8.1,,,6.9,9.4,"9,500","7,247",19091,DISABLT,INDEPLIVE,AgeAdjPrv,Independent Living Disability,POINT (-94.2072855563124 42.7764316376836)
2023,GA,Georgia,Madison,BRFSS,Health Outcomes,High blood pressure among adults,%,Age-adjusted prevalence,35.6,,,31.5,39.8,"32,191","24,680",13195,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-83.208839298552 34.1279893403343)
2023,CA,California,Santa Barbara,BRFSS,Prevention,Cholesterol screening among adults,%,Age-adjusted prevalence,83.9,,,81.4,86.3,"441,257","343,138",6083,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-120.015341806806 34.6714050399297)
2023,NC,North Carolina,Cabarrus,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Age-adjusted prevalence,9.9,,,8.4,11.4,"240,016","180,188",37025,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-80.5518327021882 35.3869793087838)
2022,MN,Minnesota,Martin,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Crude prevalence,29.4,,,23.6,35.5,"19,657","15,122",27091,RISKBEH,SLEEP,CrdPrv,Short Sleep Duration,POINT (-94.5511409161961 43.6742958241115)
2023,WV,West Virginia,Jackson,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,%,Age-adjusted prevalence,11.9,,,9.7,14.0,"27,593","21,715",54035,SOCLNEED,SHUTUTILITY,AgeAdjPrv,Utility Services Threat,POINT (-81.6747031647578 38.8344945109186)
2023,IA,Iowa,Greene,BRFSS,Health Outcomes,Depression among adults,%,Age-adjusted prevalence,22.2,,,18.8,26.1,"8,584","6,667",19073,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-94.3967730929328 42.0362286775236)
2023,NE,Nebraska,Antelope,BRFSS,Health Status,Frequent physical distress among adults,%,Crude prevalence,13.1,,,11.2,15.3,"6,302","4,745",31003,HLTHSTAT,PHLTH,CrdPrv,Frequent Physical Distress,POINT (-98.0666055560405 42.1769700413297)
2023,GA,Georgia,Lincoln,BRFSS,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,43.5,,,38.8,48.3,"7,879","6,351",13181,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-82.4512209392449 33.7932999440969)
